Trajectories
100
,,1.1:11,,,1.1:12,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm
375,0,107.352,313.918,876.233,37.911,350.214,861.757
376,0,107.283,313.901,876.256,37.8477,350.149,861.747
377,0,107.247,313.828,876.25,37.781,350.108,861.77
378,0,107.164,313.764,876.266,37.7384,350.092,861.78
379,0,107.112,313.726,876.302,37.6891,350.116,861.809
380,0,107.078,313.707,876.328,37.6662,350.088,861.817
381,0,107.065,313.668,876.322,37.6431,350.08,861.819
382,0,107.053,313.644,876.333,37.63,350.101,861.824
383,0,107.047,313.648,876.334,37.6385,350.089,861.814
384,0,107.011,313.618,876.326,37.6414,350.086,861.813
385,0,106.998,313.606,876.361,37.6364,350.088,861.823
386,0,106.997,313.582,876.364,37.4081,349.011,861.001
387,0,106.957,313.513,876.359,37.6171,350.078,861.856
388,0,106.906,313.514,876.418,37.5899,350.058,861.862
389,0,106.867,313.437,876.446,37.3363,348.99,861.028
390,0,106.834,313.396,876.482,37.3009,348.96,861.034
391,0,106.764,313.334,876.527,37.2648,348.939,861.032
392,0,106.69,313.241,876.548,37.2057,348.959,861.088
393,0,106.585,313.099,876.561,37.1246,348.87,861.034
394,0,106.508,312.978,876.586,37.039,348.839,861.051
395,0,106.434,312.934,876.625,36.9657,348.739,861.009
396,0,106.345,312.858,876.67,36.8825,348.672,861.001
397,0,106.279,312.754,876.691,36.8133,348.59,860.991
398,0,106.229,312.698,876.709,36.7635,348.529,860.974
399,0,106.165,312.62,876.704,36.7086,348.493,860.975
400,0,106.128,312.56,876.726,36.6586,348.389,860.931
401,0,106.101,312.52,876.757,36.6155,348.363,860.959
402,0,106.074,312.508,876.788,36.5696,348.274,860.917
403,0,106.087,312.439,876.791,36.5724,348.241,860.916
404,0,106.06,312.41,876.794,36.554,348.248,860.948
405,0,106.055,312.375,876.84,36.5489,348.197,860.945
406,0,106.035,312.345,876.868,36.5692,348.181,860.971
407,0,106.014,312.302,876.872,36.5243,348.127,860.948
408,0,105.983,312.249,876.888,36.51,348.141,860.998
409,0,105.991,312.267,876.925,36.4789,348.128,861.028
410,0,105.965,312.207,876.971,36.4499,348.056,861.014
411,0,105.907,312.159,876.986,36.4064,348.004,861.022
412,0,105.871,312.081,877.006,36.3768,347.954,861.037
413,0,105.864,312.098,877.082,36.3588,347.913,861.043
414,0,105.836,312.028,877.091,36.3257,347.823,861.024
415,0,105.778,312.038,877.157,36.3016,347.796,861.043
416,0,105.786,311.983,877.154,36.2512,347.753,861.056
417,0,105.763,311.946,877.177,36.2556,347.751,861.089
418,0,105.757,311.886,877.178,36.2495,347.723,861.121
419,0,105.728,311.864,877.205,36.2325,347.679,861.111
420,0,105.71,311.831,877.259,36.2081,347.599,861.1
421,0,105.71,311.781,877.255,36.1837,347.59,861.146
422,0,105.697,311.772,877.318,36.204,347.572,861.191
423,0,105.682,311.717,877.346,36.2031,347.511,861.203
424,0,105.668,311.643,877.354,36.1825,347.438,861.227
425,0,105.658,311.59,877.384,36.1804,347.407,861.29
426,0,105.653,311.541,877.455,36.1568,347.352,861.309
427,0,105.605,311.472,877.496,36.1622,347.3,861.372
428,0,105.605,311.388,877.555,36.1555,347.23,861.435
429,0,105.594,311.333,877.648,36.135,347.128,861.445
430,0,105.579,311.203,877.683,36.1115,347.059,861.528
431,0,105.551,311.145,877.747,36.0843,347.015,861.59
432,0,105.519,311.033,877.757,36.05,346.931,861.622
433,0,105.476,311.004,877.815,36.0091,346.881,861.648
434,0,105.435,310.96,877.859,35.9915,346.885,861.707
435,0,105.396,310.888,877.875,35.9698,346.812,861.717
436,0,105.344,310.861,877.906,35.9271,346.811,861.768
437,0,105.303,310.826,877.948,35.8982,346.766,861.803
438,0,105.641,311.229,878.309,35.8678,346.726,861.821
439,0,105.619,311.22,878.344,35.8441,346.702,861.87
440,0,105.601,311.245,878.405,35.8454,346.641,861.879
441,0,105.594,311.274,878.408,35.8184,346.677,861.896
442,0,105.583,311.251,878.366,35.789,346.723,861.891
443,0,105.6,311.317,878.362,35.7883,346.804,861.901
444,0,105.641,311.409,878.359,35.8028,346.81,861.856
445,0,105.243,310.937,877.937,35.7869,346.789,861.782
446,0,105.237,310.957,877.936,35.7882,346.821,861.763
447,0,105.232,311.008,877.936,35.7668,346.88,861.81
448,0,105.224,311.044,877.922,35.7578,346.886,861.811
449,0,105.161,311.068,877.897,35.7349,346.904,861.786
450,0,105.145,311.093,877.871,35.6958,346.942,861.778
451,0,105.111,311.176,877.869,35.6689,347,861.774
452,0,105.088,311.214,877.805,35.6428,347.09,861.74
453,0,105.058,311.352,877.805,35.5938,347.231,861.723
454,0,105.027,311.488,877.759,35.5672,347.284,861.621
455,0,105.025,311.672,877.753,35.5392,347.41,861.543
456,0,104.988,311.892,877.755,35.4944,347.529,861.453
457,0,105.347,312.662,878.183,35.406,347.672,861.37
458,0,105.305,313.021,878.288,35.3391,347.835,861.248
459,0,105.213,313.254,878.3,35.2053,348.013,861.146
460,0,105.109,313.55,878.351,35.0324,348.15,861.008
461,0,105.001,313.815,878.396,34.8426,348.37,860.952
462,0,104.895,314.024,878.445,34.6266,348.536,860.847
463,0,104.744,314.339,878.567,34.4536,348.796,860.772
464,0,104.535,314.513,878.579,34.2632,349.023,860.714
465,0,104.306,314.773,878.633,34.0505,349.242,860.607
466,0,104.108,315.081,878.762,33.919,349.508,860.552
467,0,103.942,315.611,879.013,33.725,349.718,860.483
468,0,103.757,315.944,879.106,33.5312,350.023,860.455
469,0,103.524,316.297,879.165,33.5586,351.516,861.316
470,0,103.31,316.725,879.275,33.143,350.783,860.496
471,0,103.093,317.115,879.304,32.8939,351.035,860.378
472,0,102.857,317.28,879.187,32.6418,351.271,860.228
473,0,102.683,317.457,879.122,32.4665,351.448,860.129
474,0,102.469,317.66,879.138,32.2439,351.556,860.042
